Identificador;ual_prov;ual_estr;ual_segm;al_ncues;cp_numl;rc_clacul;cp_numt;cp_k404;cp_k405;cp_k406;cp_distancia_1;cp_distancia_2;cp_k408;cp_k409ha;cp_k410ha;cp_k411ha;cp_k412;cp_k416;cp_k417;cp_k418;cp_k420;cp_afecta_prod;cp_k422;cp_k423;cp_k424;cp_k426;cp_venmernac;cp_venmerint;cp_vencenacop;cp_rdproven1;cp_rdproven2;cp_rdproven3;cp_rdproven4;cp_rdproven5;cp_rdproven6;cp_sdrenaje;cp_psdrenaje;cp_riego;cp_superf_regada_ha;cp_porc_surc;cp_porc_aspe;cp_porc_micr;cp_porc_gote;cp_porc_nebu;cp_porc_otro;cp_aferti;cp_forg;cp_cant1_fo;cp_umed1_fo;cp_cant2_fo;cp_umed2_fo;cp_cant3_fo;cp_umed3_fo;cp_fqui;cp_cantidad_npk_fq;cp_umed_npk_fq;cp_cantidad_nit_fq;cp_umed_nit_fq;cp_cantidad_fq;cp_umed_fq;cp_cantidad_pot_fq;cp_umed_pot_fq;cp_apliplagui;cp_porg;cp_cantidad_po;cp_umed_po;cp_pqui;cp_cantidad_her_pq;cp_umed_her_pq;cp_color_her_pq;cp_cantidad_ins_pq;cp_umed_ins_pq;cp_color_ins_pq;cp_cantidad_fun_pq;cp_umed_fun_pq;cp_color_fun_pq;cp_cantidad_pq;cp_umed_pq;cp_color_pq;cp_trabocacont;cp_trabfami;cp_nclavr;cp_trs;cp_trc;cp_tro;cp_znd;cp_tn;cp_prod;ventas;superdida;cp_sequia;cp_helada;cp_plagas;cp_enfermedades;cp_inundacion;cp_otra;cp_edad;edad1;edad2;edad3;cp_vcomún;cp_vmejorada;cp_vhibrinacio;cp_vhibrinterna;cp_sriego;cp_sufertilizantes;cp_sufitosanitario;nuevacondicion;fact_exp_fin
12115001007130001;LOS RÍOS;01;00713;0001;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;2;1;35;4;4;2;2,95;2,95;,75;4;8,4;QUINTAL;100;ALMENDRA SECA;2;8,4;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;SI;NO; ; ;SI;2,25;LITRO;AZUL; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,381818181818182;,381818181818182;2,2; ; ; ;2,2; ; ;35; ; ;2,95; ;2,95; ; ; ; ;2,95;ASOCIADO;33,9682636507176
12115001010780001;LOS RÍOS;01;01078;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;12;3;3;2;2;2;2; ;16;QUINTAL;100;ALMENDRA SECA;1;16;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;600;KILOGRAMO;1600;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;3,2;KILOGRAMO;VERDE;8;LITRO;AZUL; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,727272727272727;,727272727272727; ; ; ; ; ; ; ;12; ;2; ; ;2; ; ; ;2;2;SOLO;13,2513652833959
12115001010940003;LOS RÍOS;01;01094;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;3;3;2;7;7;7; ;30;QUINTAL;100;ALMENDRA SECA;5;30;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;SI;NO; ; ;SI;7;LITRO;AMARILLO; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,36363636363636;1,36363636363636; ; ; ; ; ; ; ;10; ;7; ; ;7; ; ; ; ;7;SOLO;4,49998557314226
12115001013290001;LOS RÍOS;01;01329;0001;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;2;1;10;4;4;2;1;1;1; ;12,8;QUINTAL;100;ALMENDRA SECA;1;12,8;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;158;KILOGRAMO;250;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;1;LITRO;AMARILLO;1;LITRO;AZUL;1;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,581818181818182;,581818181818182; ; ; ; ; ; ; ;10; ;1; ; ;1; ; ; ;1;1;ASOCIADO;1,2171805637645
12115001013290003;LOS RÍOS;01;01329;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;4;4;2;,75;,75;,75; ;8,2;QUINTAL;100;ALMENDRA SECA;1;8,2;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;100;KILOGRAMO;150;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;,75;LITRO;AMARILLO;,5;LITRO;AMARILLO;,5;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,372727272727273;,372727272727273; ; ; ; ; ; ; ;10; ;,75; ; ;,75; ; ; ;,75;,75;SOLO;38,9987099224244
12075201014160001;LOS RÍOS;01;01416;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;0;3;3;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;150;KILOGRAMO; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;0;1; ; ; ;1; ; ; ;1; ;SOLO;14,3615073553721
12075201014160002;LOS RÍOS;01;01416;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;1;3;3;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;2; ;SI;6; ; ; ; ; ;100;SI;SI; ; ;60;KILOGRAMO; ; ;SI;660;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;4;LITRO;NO SABE; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1;6; ; ; ;6; ; ;6;6;6;SOLO;11,2370028093602
12075201014160003;LOS RÍOS;01;01416;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;7;3;3;2;2;2;2; ;40;QUINTAL;100;ALMENDRA SECA;7;40;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;500;KILOGRAMO; ; ; ; ; ; ;SI;SI;6;LITRO;NO; ; ; ; ; ; ; ; ; ; ; ; ;2; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,81818181818182;1,81818181818182; ; ; ; ; ; ; ;7;2; ; ; ;2; ; ; ;2;2;SOLO;21,7441050461447
12075201014160004;LOS RÍOS;01;01416;0004;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;8;3;3;1;13;13;13; ;360;QUINTAL;100;ALMENDRA SECA;7;360;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ;2; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;16,3636363636364;16,3636363636364; ; ; ; ; ; ; ;8;13; ; ;13; ; ; ; ; ; ;SOLO;30,1721512149555
12075201014160004;LOS RÍOS;01;01416;0004;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);2;1; ;8;3;3;1;1,12;1,12;1,12; ;15;QUINTAL;100;ALMENDRA SECA;7;15;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,681818181818182;,681818181818182; ; ; ; ; ; ; ;8;1,12; ; ;1,12; ; ; ; ; ; ;SOLO;21,702600324839
12075301014440001;LOS RÍOS;01;01444;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;3;3;2;,25;,25;,25; ;6;QUINTAL;100;ALMENDRA SECA;2;6;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;SI;,25; ; ; ; ; ;100;SI;SI; ; ; ; ;4;LITRO;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,272727272727273;,272727272727273; ; ; ; ; ; ; ;10; ;,25; ; ;,25; ; ;,25;,25; ;SOLO;94,7076575343191
12075301014440003;LOS RÍOS;01;01444;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;3;3;4;2;1,98;1,98;1,98; ;29;QUINTAL;100;ALMENDRA SECA;2;29;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;SI;1,98; ; ; ; ; ;100;SI;NO; ; ; ; ; ; ;SI;350;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;4;LITRO;AMARILLO; ; ; ; ; ; ; ; ; ;2; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,31818181818182;1,31818181818182; ; ; ; ; ; ; ;3;1,98; ; ; ;1,98; ; ;1,98;1,98;1,98;SOLO;59,8581487844899
12075301014440004;LOS RÍOS;01;01444;0004;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;4;3;3;1;2;2;2; ;105;TARRO;20;ALMENDRA SECA;5;105;TARRO;20;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,954545454545455;,954545454545455; ; ; ; ; ; ; ;4;2; ; ;2; ; ; ; ; ; ;SOLO;48,6627566095998
12075301014440005;LOS RÍOS;01;01444;0005;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;4;3,5;3;2;1,82;1,82;1,82; ;30;QUINTAL;100;ALMENDRA SECA;2;30;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;300;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;3;LITRO;AMARILLO;1,5;LITRO;AMARILLO; ; ; ; ; ; ;2; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,36363636363636;1,36363636363636; ; ; ; ; ; ; ;4;1,82; ; ; ;1,82; ; ; ;1,82;1,82;SOLO;42,089484180757
12075401016880001;LOS RÍOS;01;01688;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;3;3;2;7,056;7,056;7,056; ;100;QUINTAL;100;ALMENDRA SECA;2;100;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;SI;7,056; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI;400;KILOGRAMO;400;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;40;LITRO;AMARILLO;20;LITRO;AZUL;5;LITRO;VERDE; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,54545454545455;4,54545454545455; ; ; ; ; ; ; ;10; ;7,056; ; ;7,056; ; ;7,056;7,056;7,056;SOLO;19,6922045509849
12075401016880001;LOS RÍOS;01;01688;0001;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);2;1; ;10;3;3;2;7,056;7,056;7,056; ;100;QUINTAL;100;ALMENDRA SECA;2;99;QUINTAL;100;ALMENDRA SECA;100; ;2;1; ; ; ; ; ;2; ;SI;7,056; ; ;100; ; ; ;SI;NO; ; ; ; ; ; ;SI;400;KILOGRAMO;400;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;40;LITRO;AMARILLO;20;LITRO;AZUL;5;LITRO;VERDE; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,54545454545455;4,5; ; ; ; ; ; ; ;10; ;7,056; ; ;7,056; ; ;7,056;7,056;7,056;SOLO;56,1466646551852
12015501018920003;LOS RÍOS;01;01892;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;15;3;3;1;15;15;15; ;300;QUINTAL;100;ALMENDRA SECA;2;300;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;SI;15; ;100; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;4500;KILOGRAMO; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ;1; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;13,6363636363636;13,6363636363636; ; ; ; ; ; ; ;15; ;15; ;15; ; ; ;15;15; ;SOLO;9,39165921092929
12015301021110001;LOS RÍOS;01;02111;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;15;3;3;2;2;2;2; ;35;QUINTAL;100;ALMENDRA SECA;7;35;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;200;KILOGRAMO;200;KILOGRAMO; ; ; ; ;SI;NO; ; ;SI;2;LITRO;AZUL;2;LITRO;AZUL;2;LITRO;VERDE; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,59090909090909;1,59090909090909; ; ; ; ; ; ; ;15; ;2; ; ;2; ; ; ;2;2;SOLO;78,5723694578832
12105102001030006;LOS RÍOS;02;00103;0006;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;3;2,5;3;2;,25;,25;,25; ;8;QUINTAL;100;ALMENDRA SECA;2;8;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;50;KILOGRAMO; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,363636363636364;,363636363636364; ; ; ; ; ; ; ;3;,25; ; ; ;,25; ; ; ;,25; ;SOLO;58,1792880643946
12105102001030010;LOS RÍOS;02;00103;0010;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;5;3;3;2;2,5;2,5;2,5; ;28;QUINTAL;100;ALMENDRA SECA;2;28;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;300;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ;2;LITRO;AMARILLO;1;LITRO;AZUL; ; ; ; ;2;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,27272727272727;1,27272727272727; ; ; ; ; ; ; ;5;2,5; ; ; ;2,5; ; ; ;2,5;2,5;SOLO;5,1770410838417
12105102001030012;LOS RÍOS;02;00103;0012;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;8;3;3;2;8;8;8; ;160;QUINTAL;100;ALMENDRA SECA;2;160;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;900;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ;8;LITRO;AZUL;8;LITRO;AZUL; ; ; ;8; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7,27272727272727;7,27272727272727; ; ; ; ; ; ; ;8;8; ; ; ;8; ; ; ;8;8;SOLO;65,4950491619054
12105102002690002;LOS RÍOS;02;00269;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;3;3;2;3;3;3; ;30;QUINTAL;100;ALMENDRA SECA;2;30;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;SI;NO; ; ;SI;3;LITRO;AZUL; ; ; ; ; ; ; ; ; ;1; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,36363636363636;1,36363636363636; ; ; ; ; ; ; ;10; ;3; ; ;3; ; ; ; ;3;SOLO;61,5455670113728
12105102002690003;LOS RÍOS;02;00269;0003;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;10;3;3;2;3;3;3; ;28;QUINTAL;100;ALMENDRA SECA;2;28;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;SI;NO; ; ;SI;2;LITRO;AZUL; ; ; ; ; ; ; ; ; ;1; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,27272727272727;1,27272727272727; ; ; ; ; ; ; ;10; ;3; ; ;3; ; ; ; ;3;SOLO;49,8976869736832
12105102002690004;LOS RÍOS;02;00269;0004;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;1;3;3;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1;3; ; ; ;3; ; ; ; ; ;SOLO;56,1932759658684
12105102002690005;LOS RÍOS;02;00269;0005;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;0;3;3;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;SI;NO; ; ;SI;3;LITRO;AZUL; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;0;3; ; ; ;3; ; ; ; ;3;SOLO;49,8583828925715
12105102004260001;LOS RÍOS;02;00426;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;15;3;3;2;10;10;10; ;125;QUINTAL;100;ALMENDRA SECA;7;125;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1200;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;20;LITRO;AZUL;20;LITRO;AZUL; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5,68181818181818;5,68181818181818; ; ; ; ; ; ; ;15; ;10; ; ;10; ; ; ;10;10;SOLO;159,305683158585
12115002007550002;LOS RÍOS;02;00755;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;6;3;3;2;6;6;6; ;230;QUINTAL;100;ALMENDRA SECA;7;230;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1200;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI; ; ; ;8;LITRO;AZUL; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,4545454545455;10,4545454545455; ; ; ; ; ; ; ;6;6; ; ; ;6; ; ; ;6;6;SOLO;69,4017592241694
12115002008090001;LOS RÍOS;02;00809;0001;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;20;3;3;2;,75;,75;,75; ;20;QUINTAL;100;ALMENDRA SECA;2;20;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;150;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;6;LITRO;AMARILLO; ; ; ;1;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,909090909090909;,909090909090909; ; ; ; ; ; ; ;20; ; ;,75; ;,75; ; ; ;,75;,75;SOLO;24,0997717263164
12115002008090001;LOS RÍOS;02;00809;0001;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);2;1; ;20;3;3;2;1,24;1,24;1,24; ;32;QUINTAL;100;ALMENDRA SECA;2;32;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;150;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;6;LITRO;AMARILLO; ; ; ;1;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,45454545454545;1,45454545454545; ; ; ; ; ; ; ;20; ; ;1,24; ;1,24; ; ; ;1,24;1,24;SOLO;21,3588113114068
12115002008090002;LOS RÍOS;02;00809;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;20;3;3;2;1,98;1,98;1,98; ;48;QUINTAL;100;ALMENDRA SECA;2;48;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;200;KILOGRAMO; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2,18181818181818;2,18181818181818; ; ; ; ; ; ; ;20; ; ;1,98; ;1,98; ; ; ;1,98; ;SOLO;10,0894021869867
12115002014220002;LOS RÍOS;02;01422;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;5;3;3;1;1;1;1; ;20;QUINTAL;100;ALMENDRA SECA;7;20;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;5;QUINTAL; ; ; ; ; ; ;SI;NO; ; ;SI;4;LITRO;AZUL; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,909090909090909;,909090909090909; ; ; ; ; ; ; ;5;1; ; ;1; ; ; ; ;1;1;SOLO;83,4541242239862
12115002014220004;LOS RÍOS;02;01422;0004;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;40;3;3;1;3;3;3; ;3;QUINTAL;100;ALMENDRA SECA;6;3;QUINTAL;100;ALMENDRA SECA;100; ;1; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;NO;NO; ; ; ; ; ; ;NO; ; ; ; ; ; ; ; ;NO;NO; ; ;NO; ; ; ; ; ; ; ; ; ; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,136363636363636;,136363636363636; ; ; ; ; ; ; ;40; ; ;3;3; ; ; ; ; ; ;SOLO;64,7476936195904
12105002014270002;LOS RÍOS;02;01427;0002;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;1; ;7;3;3;2;5,95;5,95;5,95; ;210;QUINTAL;100;ALMENDRA SECA;7;210;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1200;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;12;LITRO;AZUL;6;LITRO;AZUL;3;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;9,54545454545454;9,54545454545454; ; ; ; ; ; ; ;7;5,95; ; ; ;5,95; ; ; ;5,95;5,95;SOLO;41,5939372658352
12105002014270002;LOS RÍOS;02;01427;0002;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);2;1; ;7;3;3;2;4,48;4,48;4,48; ;150;QUINTAL;100;ALMENDRA SECA;7;150;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;900;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;9;LITRO;AZUL;5;LITRO;AZUL;2;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;6,81818181818182;6,81818181818182; ; ; ; ; ; ; ;7;4,48; ; ; ;4,48; ; ; ;4,48;4,48;SOLO;76,7853941760369
12105002014270002;LOS RÍOS;02;01427;0002;3;CACAO CCN51 O RAMILLA (ALMENDRA SECA);3;1; ;7;3;3;2;6,5;6,5;6,5; ;230;QUINTAL;100;ALMENDRA SECA;7;230;QUINTAL;100;ALMENDRA SECA;100; ;2; ; ; ; ; ; ;2; ;NO; ; ; ; ; ; ; ;SI;NO; ; ; ; ; ; ;SI;1300;KILOGRAMO; ; ; ; ; ; ;SI;NO; ; ;SI;13;LITRO;AZUL;7;LITRO;AZUL;3;LITRO;AZUL; ; ; ; ; ;CACAO (ALMENDRA SECA); ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,4545454545455;10,4545454545455; ; ; ; ; ; ; ;7;6,5; ; ; ;6,5; ; ; ;6,5;6,5;SOLO;50,9220829338795
