Identificador;ual_prov;ual_estr;ual_segm;al_ncues;gv_superficie_ha;gv_k1001;gv_k1002;gv_k1003;gv_trs;gv_trc;gv_tro;gv_znd;gv_tn;fact_exp_fin
18015401012350001;TUNGURAHUA;01;01235;0001;,3;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,20370650108122
18015401012350002;TUNGURAHUA;01;01235;0002;,27;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,7321356643912
18015401012350003;TUNGURAHUA;01;01235;0003;,73;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,1192819292871
18015401012350006;TUNGURAHUA;01;01235;0006;,55;5;3;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,7092661232066
18015401012350008;TUNGURAHUA;01;01235;0008;,43;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;83,7493672136301
18015401012350009;TUNGURAHUA;01;01235;0009;3,03;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,8117324402759
18015401012350010;TUNGURAHUA;01;01235;0010;1,41;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,6890587987505
18015401014030001;TUNGURAHUA;01;01403;0001;,64;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,2633231329768
18015401014030002;TUNGURAHUA;01;01403;0002;,08;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,6441171957424
18015401014030006;TUNGURAHUA;01;01403;0006;,35;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;78,6318696076634
18015401014030008;TUNGURAHUA;01;01403;0008;,78;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;88,9165957997275
18015401014030017;TUNGURAHUA;01;01403;0017;,26;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;91,78960844703
18015401020550003;TUNGURAHUA;01;02055;0003;,53;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,6763177852288
18015401020550007;TUNGURAHUA;01;02055;0007;,6;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,0321635873094
18015401020550009;TUNGURAHUA;01;02055;0009;,24;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;79,5032852007646
18015401020550013;TUNGURAHUA;01;02055;0013;,8;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;71,1849174693001
18016201026810002;TUNGURAHUA;01;02681;0002;,2;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,2433633877866
18016201026810007;TUNGURAHUA;01;02681;0007;8,4;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,05869562120737
18016201026810014;TUNGURAHUA;01;02681;0014;,75;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,8480648955832
18016201026810015;TUNGURAHUA;01;02681;0015;,1;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,9187797004423
18016201026810025;TUNGURAHUA;01;02681;0025;,28;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,8534824595229
18016501030290004;TUNGURAHUA;01;03029;0004;,25;7;1;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,1266574951178
18016501030290006;TUNGURAHUA;01;03029;0006;,25;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,2995443938137
18016501030290008;TUNGURAHUA;01;03029;0008;,35;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,9226063147161
18016501030290010;TUNGURAHUA;01;03029;0010;,13;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,3499574798365
18016501030290014;TUNGURAHUA;01;03029;0014;,3;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,5248042445772
18016501030290018;TUNGURAHUA;01;03029;0018;1,11;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,4169796219934
18016501030290020;TUNGURAHUA;01;03029;0020;,6;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,0301523182339
18016501030290021;TUNGURAHUA;01;03029;0021;,11;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,001647103598
18016501030290022;TUNGURAHUA;01;03029;0022;,93;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,2332687336911
18016501030290024;TUNGURAHUA;01;03029;0024;1,02;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,1829888390687
18016501030290025;TUNGURAHUA;01;03029;0025;,55;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,6003528397741
18016501030290028;TUNGURAHUA;01;03029;0028;,35;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;84,9270926900717
18016501031590002;TUNGURAHUA;01;03159;0002;,27;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,1012725157817
18016501031590005;TUNGURAHUA;01;03159;0005;,6;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,7916159762285
18016501031590008;TUNGURAHUA;01;03159;0008;,86;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,9312859383476
18016501031590009;TUNGURAHUA;01;03159;0009;1,51;7;3;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,1379415095278
18016501031590010;TUNGURAHUA;01;03159;0010;,73;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;98,6815638936288
18016501031590011;TUNGURAHUA;01;03159;0011;,7;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;78,5617669007322
18016501031610003;TUNGURAHUA;01;03161;0003;,6;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,6254807150555
18016501032440001;TUNGURAHUA;01;03244;0001;,34;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,2554705492829
18015901032730005;TUNGURAHUA;01;03273;0005;,14;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;98,6111410830131
18015901032730006;TUNGURAHUA;01;03273;0006;,09;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,9411854767909
18015901032730008;TUNGURAHUA;01;03273;0008;,14;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;75,4305126578119
18015901032730009;TUNGURAHUA;01;03273;0009;,22;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,8643287192449
18015901032730013;TUNGURAHUA;01;03273;0013;,36;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;82,6407058854983
18015901032730026;TUNGURAHUA;01;03273;0026;,49;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,288771119831
18015901032730029;TUNGURAHUA;01;03273;0029;,81;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,5770276868112
18016101033750005;TUNGURAHUA;01;03375;0005;1,17;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,9826182890328
18016101033750007;TUNGURAHUA;01;03375;0007;1,32;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,7122726052587
18016101033750008;TUNGURAHUA;01;03375;0008;,91;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,577248331816
18016101033750011;TUNGURAHUA;01;03375;0011;,33;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,9472257199598
18016101033750018;TUNGURAHUA;01;03375;0018;,72;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,81554095163005
18016101036780006;TUNGURAHUA;01;03678;0006;,65;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,6342999337809
18016101036780008;TUNGURAHUA;01;03678;0008;1,39;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,0850837179368
18016101036780009;TUNGURAHUA;01;03678;0009;,31;12;3;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,353530861994
18016101038830001;TUNGURAHUA;01;03883;0001;3,54;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,61516088304278
18016101038830005;TUNGURAHUA;01;03883;0005;,4;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,6365047384623
18016101038830006;TUNGURAHUA;01;03883;0006;1,58;13;3;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,687938352656
18016101038830007;TUNGURAHUA;01;03883;0007;1,62;10;4;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,4983797020288
18016101038830014;TUNGURAHUA;01;03883;0014;,48;9;3;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,386854812725
18055001040040006;TUNGURAHUA;01;04004;0006;1,29;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;73,1133193062305
18016101041390005;TUNGURAHUA;01;04139;0005;,25;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,7906923107142
18016101041390013;TUNGURAHUA;01;04139;0013;,2;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,20823526832814
18016101041390023;TUNGURAHUA;01;04139;0023;2,93;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,6224748873465
18016101041390036;TUNGURAHUA;01;04139;0036;,91;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,83107085683095
18016101041390039;TUNGURAHUA;01;04139;0039;,31;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,6977298047221
18016501042710001;TUNGURAHUA;01;04271;0001;,58;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,7811549240434
18016501042710004;TUNGURAHUA;01;04271;0004;,27;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,5390164450631
18016501042710005;TUNGURAHUA;01;04271;0005;,3;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,9155024748031
18016501042710006;TUNGURAHUA;01;04271;0006;,13;6;4;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,01980891395301
18016501042710008;TUNGURAHUA;01;04271;0008;,25;6;4;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;78,3318300219984
18016501042710009;TUNGURAHUA;01;04271;0009;,25;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;133,370867287706
18016501042710010;TUNGURAHUA;01;04271;0010;,7;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,6342999337809
18016501042710011;TUNGURAHUA;01;04271;0011;,17;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;100,530030864891
18016501042710013;TUNGURAHUA;01;04271;0013;,24;5;3;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,6385903852594
18016501042710014;TUNGURAHUA;01;04271;0014;,1;6;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,130858386271297
18016501042710021;TUNGURAHUA;01;04271;0021;,75;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,7998632371098
18016501043500023;TUNGURAHUA;01;04350;0023;,33;3;3; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,773254100694028
18016101044660003;TUNGURAHUA;01;04466;0003;,75;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,2812682697705
18016101044660004;TUNGURAHUA;01;04466;0004;,5;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,6890625771623
18016101044660014;TUNGURAHUA;01;04466;0014;1,13;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,8678594744139
18016101046530006;TUNGURAHUA;01;04653;0006;1,78;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,60264765208667
18016101046530008;TUNGURAHUA;01;04653;0008;1,18;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,88646197973401
18016101046530013;TUNGURAHUA;01;04653;0013;2,34;15;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,1883875514583
18016101046530014;TUNGURAHUA;01;04653;0014;2,2;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,1088103394577
18016101046530016;TUNGURAHUA;01;04653;0016;,7;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,55200243672297
18016101046530020;TUNGURAHUA;01;04653;0020;,23;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,07908297848877
18016101046530021;TUNGURAHUA;01;04653;0021;,06;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,5289755381715
18016101046530022;TUNGURAHUA;01;04653;0022;1;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,0477134949719
18016101046530023;TUNGURAHUA;01;04653;0023;1,59;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,0231804305372
18016101046530024;TUNGURAHUA;01;04653;0024;2,06;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,47353841981461
18016101046530025;TUNGURAHUA;01;04653;0025;2,53;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,09910699931425
18016101046530026;TUNGURAHUA;01;04653;0026;2,91;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,35859874911668
18075801047840001;TUNGURAHUA;01;04784;0001;,18;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,10749934684905
18075801047840003;TUNGURAHUA;01;04784;0003;,76;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,7875419913881
18075801047840004;TUNGURAHUA;01;04784;0004;,27;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,7522174781744
18075801047840006;TUNGURAHUA;01;04784;0006;,19;8;8; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,1604212673568
18075801047840012;TUNGURAHUA;01;04784;0012;1,31;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,8639144100527
18075801047840019;TUNGURAHUA;01;04784;0019;,14;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,368228738099
18075801047840020;TUNGURAHUA;01;04784;0020;,35;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,2256481843428
18075801047840021;TUNGURAHUA;01;04784;0021;1,14;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,9254991716691
18075801047840026;TUNGURAHUA;01;04784;0026;,57;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,3411715529677
18075801047840027;TUNGURAHUA;01;04784;0027;,2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,4201651987138
18075801047840047;TUNGURAHUA;01;04784;0047;,1;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,696034464859
18075801047840054;TUNGURAHUA;01;04784;0054;,46;8;6;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,7490872513852
18075801047840057;TUNGURAHUA;01;04784;0057;,51;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,1891544329465
18075801047840061;TUNGURAHUA;01;04784;0061;,31;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,811271925839
18075801047840064;TUNGURAHUA;01;04784;0064;,41;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,6341333474131
18015501047960027;TUNGURAHUA;01;04796;0027;1,63;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,8178942024891
18075801049780003;TUNGURAHUA;01;04978;0003;,63;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,3684289267535
18075801049780004;TUNGURAHUA;01;04978;0004;,84;10; ;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;145,813630416588
18075801049780005;TUNGURAHUA;01;04978;0005;,2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,0417425335025
18075801049780010;TUNGURAHUA;01;04978;0010;,34;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,85013962154034
18075801049780012;TUNGURAHUA;01;04978;0012;,53;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,2815400410276
18075801049780022;TUNGURAHUA;01;04978;0022;,17;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,712551235718
18075801049780024;TUNGURAHUA;01;04978;0024;,05;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,3238687400391
18075801049780029;TUNGURAHUA;01;04978;0029;,64;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,012390927248
18075801049780030;TUNGURAHUA;01;04978;0030;,41;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,1819244265974
18075801049780033;TUNGURAHUA;01;04978;0033;,24;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,2563539001063
18075801049780034;TUNGURAHUA;01;04978;0034;,2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;100,630099042627
18075801049780036;TUNGURAHUA;01;04978;0036;,32;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;82,3794434823524
18025401053010007;TUNGURAHUA;01;05301;0007;7,5;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,7142520863918
18016501056150022;TUNGURAHUA;01;05615;0022;,17;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,19857479965882
18016501056150023;TUNGURAHUA;01;05615;0023;,12;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,7726068392856
18016501056150025;TUNGURAHUA;01;05615;0025;,2;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,3591456149409
18016501056150026;TUNGURAHUA;01;05615;0026;,17;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,5207942097466
18016501056150028;TUNGURAHUA;01;05615;0028;,1;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;102,592974836697
18016501056150029;TUNGURAHUA;01;05615;0029;,1;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;130,989244657568
18016501056150046;TUNGURAHUA;01;05615;0046;,2;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,8382743481897
18016501056150047;TUNGURAHUA;01;05615;0047;,1;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,504365213024
18016501056150049;TUNGURAHUA;01;05615;0049;,35;5;2;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,9370778989748
18016501056150050;TUNGURAHUA;01;05615;0050;,25;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,4620507216774
18016501056150051;TUNGURAHUA;01;05615;0051;,25;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,6330902893444
18016501056150053;TUNGURAHUA;01;05615;0053;,25;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,583738181553
18016501056150056;TUNGURAHUA;01;05615;0056;,1;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,6101958377293
18016501056150060;TUNGURAHUA;01;05615;0060;,3;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,1688766601571
18035001056370001;TUNGURAHUA;01;05637;0001;1,6;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,6126093606199
18035001056450004;TUNGURAHUA;01;05645;0004;,14;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,0085768940622
18035001056450019;TUNGURAHUA;01;05645;0019;,53;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,4413606392496
18016501057900004;TUNGURAHUA;01;05790;0004;,65;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,604748135588
18016501057900005;TUNGURAHUA;01;05790;0005;,24;6;2;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,0301227206747
18016101065810002;TUNGURAHUA;01;06581;0002;5,7;35;10;25;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,3685246732556
18016101065810005;TUNGURAHUA;01;06581;0005;3,29;25;5;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,3453356809698
18016101065810008;TUNGURAHUA;01;06581;0008;3,5;30;10;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,63412432730573
18045001067340003;TUNGURAHUA;01;06734;0003;1,19;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,4429167481715
18045001067340020;TUNGURAHUA;01;06734;0020;71,96;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,21567265997465
18095101067450017;TUNGURAHUA;01;06745;0017;,68;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,08932457097803
18095101069150007;TUNGURAHUA;01;06915;0007;,87;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,9003574586476
18065001069310007;TUNGURAHUA;01;06931;0007;1,93;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,2117739637161
18065001069310016;TUNGURAHUA;01;06931;0016;,15;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,85475080435776
18065001069310028;TUNGURAHUA;01;06931;0028;2,83;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,07385110398151
18065001074280002;TUNGURAHUA;01;07428;0002;,7;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,5269962549264
18045001074700007;TUNGURAHUA;01;07470;0007;4,58;11;2;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,07294335381012
18045001074700008;TUNGURAHUA;01;07470;0008;3,81;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,3427774451695
18025001076500003;TUNGURAHUA;01;07650;0003;4,5;80;40;40;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,46415994416885
18075201076920005;TUNGURAHUA;01;07692;0005;1,42;9;3;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,8861318398336
18065001088280026;TUNGURAHUA;01;08828;0026;,3;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,5730716317987
18065001089050008;TUNGURAHUA;01;08905;0008;1,43;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;62,2629692440493
18065001092610004;TUNGURAHUA;01;09261;0004;4,92;45;13;32;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,90441784163123
18065201092880001;TUNGURAHUA;01;09288;0001;17,09;4;4; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,4694612367975
18016403001120001;TUNGURAHUA;03;00112;0001;2,4;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,8744325594419
18016403001120003;TUNGURAHUA;03;00112;0003;,35;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,97096244159353
18016403001120006;TUNGURAHUA;03;00112;0006;,41;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,0120739307524
18016403001120016;TUNGURAHUA;03;00112;0016;,9;7;2;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,2566114882086
18016403001120017;TUNGURAHUA;03;00112;0017;,25;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;104,617776845562
18016403001120018;TUNGURAHUA;03;00112;0018;3,13;14;4;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,3211200117355
18016403001120019;TUNGURAHUA;03;00112;0019;,42;3; ;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,56885078280269
18016403001120021;TUNGURAHUA;03;00112;0021;3,65;4; ;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,7367336876833
18016403001120029;TUNGURAHUA;03;00112;0029;2,87;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,32413222871888
18016403001120035;TUNGURAHUA;03;00112;0035;3,5;10;1;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,61339440228775
18016403001120038;TUNGURAHUA;03;00112;0038;5,65;5;1;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,22231248940762
18016403001120040;TUNGURAHUA;03;00112;0040;5,55;10;2;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,3858957693631
18015703001580001;TUNGURAHUA;03;00158;0001;29;20;8;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,9001894615026
18015703001580013;TUNGURAHUA;03;00158;0013;,55;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;113,912170343548
18015703001580014;TUNGURAHUA;03;00158;0014;,5;3;2;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;106,188238537293
18015703001580015;TUNGURAHUA;03;00158;0015;,48;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;105,997473852855
18015703001580016;TUNGURAHUA;03;00158;0016;,62;3;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;102,735587747988
18015703001580017;TUNGURAHUA;03;00158;0017;,7;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;100,548938083055
18015703001580018;TUNGURAHUA;03;00158;0018;,39;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;115,310861362311
18015703001580020;TUNGURAHUA;03;00158;0020;,6;4;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;79,0135015541749
18015703001580022;TUNGURAHUA;03;00158;0022;,28;2;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;90,9868425774043
18016103001770004;TUNGURAHUA;03;00177;0004;2,19;6;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;93,830068509841
18016103001770007;TUNGURAHUA;03;00177;0007;5;20;6;14;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,7224029884433
18016103001770009;TUNGURAHUA;03;00177;0009;,61;10;3;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;114,882508005074
18016103001770010;TUNGURAHUA;03;00177;0010;2,67;7;4;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,1675452810139
18016103001770011;TUNGURAHUA;03;00177;0011;,67;4;1;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;92,5495411066377
18016103001770012;TUNGURAHUA;03;00177;0012;3,17;13;3;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;83,3253619090432
18016103001770014;TUNGURAHUA;03;00177;0014;2,7;20;5;15;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,7240361517596
18016103001770016;TUNGURAHUA;03;00177;0016;2;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,3571740498139
18016103001770021;TUNGURAHUA;03;00177;0021;3,58;10;4;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,9229191781081
18016103001770023;TUNGURAHUA;03;00177;0023;1,67;8;3;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,8358434411812
